The current process just got forked. Disabling parallelism to avoid deadlocks...
To disable this warning, please explicitly set TOKENIZERS_PARALLELISM=(true | false)
Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
------------------beginning epoch------------------
latest loss:tensor(12.1887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3508, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0053, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0988, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6956, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0892, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3241, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7070, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2414, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3645, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9942, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7951, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0901, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7320, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7152, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1541, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5934, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0200, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9210, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3676, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2509, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1273, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9375, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5530, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8002, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4053, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7425, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3480, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2093, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0825, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1432, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5920, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3750, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9704, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3483, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1625, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3098, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0186, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4629, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3770, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7069, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.9360, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6446, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3850, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.5628, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1744, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2978, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3130, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.2728, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7946, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5889, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8626, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4197, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4451, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4437, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8272, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6900, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.2223, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3752, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5920, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9144, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9402, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.4521, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8072, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9010, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2666, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7069, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9032, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6975, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1724, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8516, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6106, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8225, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7993, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1968, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1745, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.8315, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8899, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0515, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.8086, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9531, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2016, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3054, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0878, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6077, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7368, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3571, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4080, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9584, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0232, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3010, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2031, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6021, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4192, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.4057, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5915, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2654, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5718, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7227, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0257, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4675, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6719, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5504, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6613, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9452, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5174, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5886, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6550, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0141, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.8578, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3514, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3500, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1319, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9068, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5243, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7114, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6596, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9364, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3219, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0511, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1743, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.2750, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.6096, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9055, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3564, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4670, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3613, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5278, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6049, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1557, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8395, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2763, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0082, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0608, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5398, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1443, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8872, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6331, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3871, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6747, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6323, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3811, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5132, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9948, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1622, device='cuda:0', grad_fn=<AddBackward0>)
------------------Training completed------------------
{0: {0: 14613, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 1644, 1: 1125725, 2: 1281689, 'tag': ['O']}, 2: {0: 35967, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21646, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69521, 1: 51, 2: 1811, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14333, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.00036037818510719483
general misses: 141467
general hits: 51
total epoch loss:  14155.023170292377
average train loss: 0.01102845591764112
validating..
------------------Validation completed------------------
{0: {0: 14614, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1125726, 2: 0, 'tag': ['O']}, 2: {0: 35968, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21647, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69522, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14334, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141471
general hits: 0
An epoch was completed.
------------------beginning epoch------------------
latest loss:tensor(5.6690, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7942, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7731, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7191, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0289, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2845, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.7089, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2972, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3698, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5712, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1223, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5978, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4253, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8474, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0041, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6066, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4969, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1125, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0516, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.5902, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2382, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.5781, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2391, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2931, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5165, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0181, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9409, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3824, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0767, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8459, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2686, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4471, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9797, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9060, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.6890, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9733, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.6606, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.4907, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0738, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3796, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0873, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0451, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0413, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3351, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9904, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6521, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9002, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7933, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6739, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4613, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1172, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1915, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3154, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3215, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1924, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.6075, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9836, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7679, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4335, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3840, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3862, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9805, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9186, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0513, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5307, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2460, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7107, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2189, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.0073, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9294, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1430, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3121, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4201, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2491, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7257, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2345, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5863, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4006, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7826, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3115, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6186, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2090, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8568, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9801, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5219, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8515, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3126, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.6843, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7721, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3425, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.2805, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5614, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4145, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2629, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1424, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2319, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2864, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1091, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.4536, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8191, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.5907, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5567, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1131, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1843, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4826, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.5081, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8484, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2076, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9746, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3907, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.9050, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2536, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6134, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3191, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6860, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8048, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7930, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7407, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8956, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1717, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4125, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1573, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7897, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1769, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4333, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5538, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3112, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6647, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7208, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1124, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5856, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5532, device='cuda:0', grad_fn=<AddBackward0>)
